session_id	original_session_id
ses-M11+D10+2021+05+21+09+41+01	ses-M11_D10_2021-05-21_09-41-01
ses-M11+D10+2021+05+21+10+17+56	ses-M11_D10_2021-05-21_10-17-56
ses-M11+D11+2021+05+24+10+00+53	ses-M11_D11_2021-05-24_10-00-53
ses-M11+D11+2021+05+24+10+37+25	ses-M11_D11_2021-05-24_10-37-25
ses-M11+D12+2021+05+25+09+12+57	ses-M11_D12_2021-05-25_09-12-57
ses-M11+D12+2021+05+25+09+49+23	ses-M11_D12_2021-05-25_09-49-23
ses-M11+D13+2021+05+26+09+08+05	ses-M11_D13_2021-05-26_09-08-05
ses-M11+D13+2021+05+26+09+46+36	ses-M11_D13_2021-05-26_09-46-36
ses-M11+D14+2021+05+27+09+56+14	ses-M11_D14_2021-05-27_09-56-14
ses-M11+D14+2021+05+27+10+34+15	ses-M11_D14_2021-05-27_10-34-15
ses-M11+D15+2021+05+28+10+05+25	ses-M11_D15_2021-05-28_10-05-25
ses-M11+D15+2021+05+28+10+42+15	ses-M11_D15_2021-05-28_10-42-15
ses-M11+D16+2021+05+31+09+41+53	ses-M11_D16_2021-05-31_09-41-53
ses-M11+D16+2021+05+31+10+21+05	ses-M11_D16_2021-05-31_10-21-05
ses-M11+D17+2021+06+01+09+57+50	ses-M11_D17_2021-06-01_09-57-50
ses-M11+D17+2021+06+01+10+36+53	ses-M11_D17_2021-06-01_10-36-53
ses-M11+D18+2021+06+02+09+56+22	ses-M11_D18_2021-06-02_09-56-22
ses-M11+D18+2021+06+02+10+36+39	ses-M11_D18_2021-06-02_10-36-39
ses-M11+D19+2021+06+03+10+11+22	ses-M11_D19_2021-06-03_10-11-22
ses-M11+D19+2021+06+03+10+50+41	ses-M11_D19_2021-06-03_10-50-41
ses-M11+D1+2021+05+10+10+34+08	ses-M11_D1_2021-05-10_10-34-08
ses-M11+D1+2021+05+10+11+11+37	ses-M11_D1_2021-05-10_11-11-37
ses-M11+D20+2021+06+04+09+58+50	ses-M11_D20_2021-06-04_09-58-50
ses-M11+D20+2021+06+04+10+38+58	ses-M11_D20_2021-06-04_10-38-58
ses-M11+D21+2021+06+07+09+46+58	ses-M11_D21_2021-06-07_09-46-58
ses-M11+D21+2021+06+07+10+26+21	ses-M11_D21_2021-06-07_10-26-21
ses-M11+D22+2021+06+08+10+09+26	ses-M11_D22_2021-06-08_10-09-26
ses-M11+D22+2021+06+08+10+55+28	ses-M11_D22_2021-06-08_10-55-28
ses-M11+D23+2021+06+09+10+07+47	ses-M11_D23_2021-06-09_10-07-47
ses-M11+D23+2021+06+09+10+44+25	ses-M11_D23_2021-06-09_10-44-25
ses-M11+D24+2021+06+10+10+07+37	ses-M11_D24_2021-06-10_10-07-37
ses-M11+D24+2021+06+10+10+45+20	ses-M11_D24_2021-06-10_10-45-20
ses-M11+D25+2021+06+11+10+20+04	ses-M11_D25_2021-06-11_10-20-04
ses-M11+D25+2021+06+11+10+55+17	ses-M11_D25_2021-06-11_10-55-17
ses-M11+D26+2021+06+14+09+56+09	ses-M11_D26_2021-06-14_09-56-09
ses-M11+D26+2021+06+14+10+34+14	ses-M11_D26_2021-06-14_10-34-14
ses-M11+D27+2021+06+15+09+59+01	ses-M11_D27_2021-06-15_09-59-01
ses-M11+D27+2021+06+15+10+33+47	ses-M11_D27_2021-06-15_10-33-47
ses-M11+D28+2021+06+16+09+57+43	ses-M11_D28_2021-06-16_09-57-43
ses-M11+D28+2021+06+16+10+34+52	ses-M11_D28_2021-06-16_10-34-52
ses-M11+D29+2021+06+17+09+57+39	ses-M11_D29_2021-06-17_09-57-39
ses-M11+D29+2021+06+17+10+35+48	ses-M11_D29_2021-06-17_10-35-48
ses-M11+D2+2021+05+11+09+35+09	ses-M11_D2_2021-05-11_09-35-09
ses-M11+D2+2021+05+11+10+12+59	ses-M11_D2_2021-05-11_10-12-59
ses-M11+D30+2021+06+18+10+06+11	ses-M11_D30_2021-06-18_10-06-11
ses-M11+D30+2021+06+18+10+46+48	ses-M11_D30_2021-06-18_10-46-48
ses-M11+D31+2021+06+21+10+18+10	ses-M11_D31_2021-06-21_10-18-10
ses-M11+D31+2021+06+21+10+57+14	ses-M11_D31_2021-06-21_10-57-14
ses-M11+D32+2021+06+22+10+32+25	ses-M11_D32_2021-06-22_10-32-25
ses-M11+D32+2021+06+22+11+08+56	ses-M11_D32_2021-06-22_11-08-56
ses-M11+D33+2021+06+23+10+32+13	ses-M11_D33_2021-06-23_10-32-13
ses-M11+D33+2021+06+23+11+08+03	ses-M11_D33_2021-06-23_11-08-03
ses-M11+D34+2021+06+24+11+06+33	ses-M11_D34_2021-06-24_11-06-33
ses-M11+D34+2021+06+24+11+52+48	ses-M11_D34_2021-06-24_11-52-48
ses-M11+D35+2021+06+25+11+26+39	ses-M11_D35_2021-06-25_11-26-39
ses-M11+D35+2021+06+25+12+02+52	ses-M11_D35_2021-06-25_12-02-52
ses-M11+D36+2021+06+28+11+19+21	ses-M11_D36_2021-06-28_11-19-21
ses-M11+D36+2021+06+28+12+04+36	ses-M11_D36_2021-06-28_12-04-36
ses-M11+D37+2021+06+29+11+04+24	ses-M11_D37_2021-06-29_11-04-24
ses-M11+D37+2021+06+29+11+50+02	ses-M11_D37_2021-06-29_11-50-02
ses-M11+D38+2021+06+30+11+18+58	ses-M11_D38_2021-06-30_11-18-58
