session_id	original_session_id
ses-M2+D10+2020+08+14+15+45+58	ses-M2_D10_2020-08-14_15-45-58
ses-M2+D11+2020+08+17+15+39+27	ses-M2_D11_2020-08-17_15-39-27
ses-M2+D12+2020+08+18+15+14+50	ses-M2_D12_2020-08-18_15-14-50
ses-M2+D13+2020+08+19+15+03+38	ses-M2_D13_2020-08-19_15-03-38
ses-M2+D13+2020+08+19+15+56+19	ses-M2_D13_2020-08-19_15-56-19
ses-M2+D14+2020+08+20+16+42+35	ses-M2_D14_2020-08-20_16-42-35
ses-M2+D15+2020+08+21+16+16+27	ses-M2_D15_2020-08-21_16-16-27
ses-M2+D15+2020+08+21+17+00+41	ses-M2_D15_2020-08-21_17-00-41
ses-M2+D16+2020+08+24+15+13+00	ses-M2_D16_2020-08-24_15-13-00
ses-M2+D16+2020+08+24+15+50+18	ses-M2_D16_2020-08-24_15-50-18
ses-M2+D17+2020+08+25+15+44+36	ses-M2_D17_2020-08-25_15-44-36
ses-M2+D17+2020+08+25+16+29+46	ses-M2_D17_2020-08-25_16-29-46
ses-M2+D18+2020+08+26+15+23+15	ses-M2_D18_2020-08-26_15-23-15
ses-M2+D18+2020+08+26+15+41+23	ses-M2_D18_2020-08-26_15-41-23
ses-M2+D19+2020+08+27+15+38+25	ses-M2_D19_2020-08-27_15-38-25
ses-M2+D19+2020+08+27+16+16+39	ses-M2_D19_2020-08-27_16-16-39
ses-M2+D1+2020+08+03+15+38+18	ses-M2_D1_2020-08-03_15-38-18
ses-M2+D1+2020+08+03+16+16+08	ses-M2_D1_2020-08-03_16-16-08
ses-M2+D20+2020+08+28+15+15+59	ses-M2_D20_2020-08-28_15-15-59
ses-M2+D20+2020+08+28+15+56+47	ses-M2_D20_2020-08-28_15-56-47
ses-M2+D21+2020+08+31+15+55+46	ses-M2_D21_2020-08-31_15-55-46
ses-M2+D21+2020+08+31+16+54+13	ses-M2_D21_2020-08-31_16-54-13
ses-M2+D22+2020+09+01+15+57+06	ses-M2_D22_2020-09-01_15-57-06
ses-M2+D22+2020+09+01+16+48+00	ses-M2_D22_2020-09-01_16-48-00
ses-M2+D23+2020+09+02+16+02+46	ses-M2_D23_2020-09-02_16-02-46
ses-M2+D23+2020+09+02+16+57+31	ses-M2_D23_2020-09-02_16-57-31
ses-M2+D24+2020+09+03+15+59+50	ses-M2_D24_2020-09-03_15-59-50
ses-M2+D24+2020+09+03+16+50+09	ses-M2_D24_2020-09-03_16-50-09
ses-M2+D25+2020+09+04+15+56+50	ses-M2_D25_2020-09-04_15-56-50
ses-M2+D25+2020+09+04+16+48+21	ses-M2_D25_2020-09-04_16-48-21
ses-M2+D26+2020+09+07+15+33+42	ses-M2_D26_2020-09-07_15-33-42
ses-M2+D26+2020+09+07+16+22+20	ses-M2_D26_2020-09-07_16-22-20
ses-M2+D27+2020+09+08+15+46+34	ses-M2_D27_2020-09-08_15-46-34
ses-M2+D27+2020+09+08+16+29+58	ses-M2_D27_2020-09-08_16-29-58
ses-M2+D28+2020+09+09+15+55+11	ses-M2_D28_2020-09-09_15-55-11
ses-M2+D28+2020+09+09+16+45+28	ses-M2_D28_2020-09-09_16-45-28
ses-M2+D29+2020+09+10+16+01+00	ses-M2_D29_2020-09-10_16-01-00
ses-M2+D29+2020+09+10+16+52+44	ses-M2_D29_2020-09-10_16-52-44
ses-M2+D2+2020+08+04+15+13+39	ses-M2_D2_2020-08-04_15-13-39
ses-M2+D2+2020+08+04+15+53+39	ses-M2_D2_2020-08-04_15-53-39
ses-M2+D30+2020+09+11+16+00+56	ses-M2_D30_2020-09-11_16-00-56
ses-M2+D30+2020+09+11+16+47+23	ses-M2_D30_2020-09-11_16-47-23
ses-M2+D3+2020+08+05+15+18+24	ses-M2_D3_2020-08-05_15-18-24
ses-M2+D3+2020+08+05+15+59+49	ses-M2_D3_2020-08-05_15-59-49
ses-M2+D4+2020+08+06+15+16+09	ses-M2_D4_2020-08-06_15-16-09
ses-M2+D6+2020+08+10+15+07+20	ses-M2_D6_2020-08-10_15-07-20
ses-M2+D6+2020+08+10+15+58+12	ses-M2_D6_2020-08-10_15-58-12
ses-M2+D7+2020+08+11+15+24+47	ses-M2_D7_2020-08-11_15-24-47
ses-M2+D8+2020+08+12+15+43+12	ses-M2_D8_2020-08-12_15-43-12
ses-M2+D9+2020+08+13+15+53+24	ses-M2_D9_2020-08-13_15-53-24
