session_id	original_session_id
ses-M14+D10+2021+05+21+10+53+03	ses-M14_D10_2021-05-21_10-53-03
ses-M14+D10+2021+05+21+11+28+55	ses-M14_D10_2021-05-21_11-28-55
ses-M14+D11+2021+05+24+11+09+01	ses-M14_D11_2021-05-24_11-09-01
ses-M14+D11+2021+05+24+11+44+50	ses-M14_D11_2021-05-24_11-44-50
ses-M14+D12+2021+05+25+10+24+11	ses-M14_D12_2021-05-25_10-24-11
ses-M14+D12+2021+05+25+11+03+39	ses-M14_D12_2021-05-25_11-03-39
ses-M14+D13+2021+05+26+10+51+36	ses-M14_D13_2021-05-26_10-51-36
ses-M14+D13+2021+05+26+11+31+47	ses-M14_D13_2021-05-26_11-31-47
ses-M14+D14+2021+05+27+11+12+03	ses-M14_D14_2021-05-27_11-12-03
ses-M14+D14+2021+05+27+11+46+30	ses-M14_D14_2021-05-27_11-46-30
ses-M14+D15+2021+05+28+11+51+49	ses-M14_D15_2021-05-28_11-51-49
ses-M14+D15+2021+05+28+12+29+15	ses-M14_D15_2021-05-28_12-29-15
ses-M14+D16+2021+05+31+11+22+16	ses-M14_D16_2021-05-31_11-22-16
ses-M14+D16+2021+05+31+12+01+35	ses-M14_D16_2021-05-31_12-01-35
ses-M14+D17+2021+06+01+12+12+43	ses-M14_D17_2021-06-01_12-12-43
ses-M14+D17+2021+06+01+12+47+02	ses-M14_D17_2021-06-01_12-47-02
ses-M14+D18+2021+06+02+11+44+40	ses-M14_D18_2021-06-02_11-44-40
ses-M14+D18+2021+06+02+12+27+22	ses-M14_D18_2021-06-02_12-27-22
ses-M14+D19+2021+06+03+12+00+16	ses-M14_D19_2021-06-03_12-00-16
ses-M14+D19+2021+06+03+12+45+13	ses-M14_D19_2021-06-03_12-45-13
ses-M14+D1+2021+05+10+11+45+15	ses-M14_D1_2021-05-10_11-45-15
ses-M14+D1+2021+05+10+12+20+47	ses-M14_D1_2021-05-10_12-20-47
ses-M14+D20+2021+06+04+11+38+43	ses-M14_D20_2021-06-04_11-38-43
ses-M14+D20+2021+06+04+12+20+57	ses-M14_D20_2021-06-04_12-20-57
ses-M14+D21+2021+06+07+11+29+19	ses-M14_D21_2021-06-07_11-29-19
ses-M14+D21+2021+06+07+12+08+15	ses-M14_D21_2021-06-07_12-08-15
ses-M14+D22+2021+06+08+11+54+13	ses-M14_D22_2021-06-08_11-54-13
ses-M14+D22+2021+06+08+12+38+55	ses-M14_D22_2021-06-08_12-38-55
ses-M14+D23+2021+06+09+12+01+44	ses-M14_D23_2021-06-09_12-01-44
ses-M14+D23+2021+06+09+12+41+13	ses-M14_D23_2021-06-09_12-41-13
ses-M14+D24+2021+06+10+11+48+06	ses-M14_D24_2021-06-10_11-48-06
ses-M14+D24+2021+06+10+12+39+36	ses-M14_D24_2021-06-10_12-39-36
ses-M14+D25+2021+06+11+11+58+33	ses-M14_D25_2021-06-11_11-58-33
ses-M14+D25+2021+06+11+12+36+04	ses-M14_D25_2021-06-11_12-36-04
ses-M14+D26+2021+06+14+11+32+38	ses-M14_D26_2021-06-14_11-32-38
ses-M14+D26+2021+06+14+12+22+50	ses-M14_D26_2021-06-14_12-22-50
ses-M14+D27+2021+06+15+11+35+19	ses-M14_D27_2021-06-15_11-35-19
ses-M14+D27+2021+06+15+12+21+58	ses-M14_D27_2021-06-15_12-21-58
ses-M14+D28+2021+06+16+11+35+33	ses-M14_D28_2021-06-16_11-35-33
ses-M14+D28+2021+06+16+12+26+51	ses-M14_D28_2021-06-16_12-26-51
ses-M14+D29+2021+06+17+11+40+26	ses-M14_D29_2021-06-17_11-40-26
ses-M14+D29+2021+06+17+12+30+32	ses-M14_D29_2021-06-17_12-30-32
