session_id	original_session_id
ses-M13+D10+2021+05+21+10+55+46	ses-M13_D10_2021-05-21_10-55-46
ses-M13+D11+2021+05+24+11+11+59	ses-M13_D11_2021-05-24_11-11-59
ses-M13+D12+2021+05+25+11+35+01	ses-M13_D12_2021-05-25_11-35-01
ses-M13+D12+2021+05+25+12+23+45	ses-M13_D12_2021-05-25_12-23-45
ses-M13+D13+2021+05+26+10+20+05	ses-M13_D13_2021-05-26_10-20-05
ses-M13+D13+2021+05+26+10+56+26	ses-M13_D13_2021-05-26_10-56-26
ses-M13+D14+2021+05+27+10+36+25	ses-M13_D14_2021-05-27_10-36-25
ses-M13+D14+2021+05+27+11+12+44	ses-M13_D14_2021-05-27_11-12-44
ses-M13+D15+2021+05+28+11+12+03	ses-M13_D15_2021-05-28_11-12-03
ses-M13+D15+2021+05+28+11+54+00	ses-M13_D15_2021-05-28_11-54-00
ses-M13+D16+2021+05+31+10+48+24	ses-M13_D16_2021-05-31_10-48-24
ses-M13+D16+2021+05+31+11+26+32	ses-M13_D16_2021-05-31_11-26-32
ses-M13+D17+2021+06+01+11+06+36	ses-M13_D17_2021-06-01_11-06-36
ses-M13+D17+2021+06+01+11+45+20	ses-M13_D17_2021-06-01_11-45-20
ses-M13+D18+2021+06+02+11+11+31	ses-M13_D18_2021-06-02_11-11-31
ses-M13+D18+2021+06+02+11+50+48	ses-M13_D18_2021-06-02_11-50-48
ses-M13+D19+2021+06+03+11+27+13	ses-M13_D19_2021-06-03_11-27-13
ses-M13+D19+2021+06+03+12+03+33	ses-M13_D19_2021-06-03_12-03-33
ses-M13+D1+2021+05+10+11+47+00	ses-M13_D1_2021-05-10_11-47-00
ses-M13+D1+2021+05+10+12+23+40	ses-M13_D1_2021-05-10_12-23-40
ses-M13+D20+2021+06+04+11+02+40	ses-M13_D20_2021-06-04_11-02-40
ses-M13+D20+2021+06+04+11+48+43	ses-M13_D20_2021-06-04_11-48-43
ses-M13+D21+2021+06+07+10+57+37	ses-M13_D21_2021-06-07_10-57-37
ses-M13+D21+2021+06+07+11+33+52	ses-M13_D21_2021-06-07_11-33-52
ses-M13+D22+2021+06+08+11+17+57	ses-M13_D22_2021-06-08_11-17-57
ses-M13+D22+2021+06+08+12+04+09	ses-M13_D22_2021-06-08_12-04-09
ses-M13+D23+2021+06+09+11+17+30	ses-M13_D23_2021-06-09_11-17-30
ses-M13+D23+2021+06+09+12+04+16	ses-M13_D23_2021-06-09_12-04-16
ses-M13+D24+2021+06+10+11+13+50	ses-M13_D24_2021-06-10_11-13-50
ses-M13+D24+2021+06+10+12+01+54	ses-M13_D24_2021-06-10_12-01-54
ses-M13+D25+2021+06+11+11+25+51	ses-M13_D25_2021-06-11_11-25-51
ses-M13+D25+2021+06+11+12+03+07	ses-M13_D25_2021-06-11_12-03-07
ses-M13+D26+2021+06+14+11+00+45	ses-M13_D26_2021-06-14_11-00-45
ses-M13+D26+2021+06+14+11+43+22	ses-M13_D26_2021-06-14_11-43-22
ses-M13+D27+2021+06+15+11+02+37	ses-M13_D27_2021-06-15_11-02-37
ses-M13+D27+2021+06+15+11+43+42	ses-M13_D27_2021-06-15_11-43-42
ses-M13+D28+2021+06+16+11+02+14	ses-M13_D28_2021-06-16_11-02-14
ses-M13+D28+2021+06+16+11+45+54	ses-M13_D28_2021-06-16_11-45-54
ses-M13+D29+2021+06+17+11+05+09	ses-M13_D29_2021-06-17_11-05-09
ses-M13+D29+2021+06+17+11+50+37	ses-M13_D29_2021-06-17_11-50-37
ses-M13+D2+2021+05+11+10+49+32	ses-M13_D2_2021-05-11_10-49-32
ses-M13+D2+2021+05+11+11+25+07	ses-M13_D2_2021-05-11_11-25-07
ses-M13+D30+2021+06+18+11+22+47	ses-M13_D30_2021-06-18_11-22-47
ses-M13+D31+2021+06+21+10+52+03	ses-M13_D31_2021-06-21_10-52-03
ses-M13+D32+2021+06+22+11+03+37	ses-M13_D32_2021-06-22_11-03-37
ses-M13+D33+2021+06+23+11+04+34	ses-M13_D33_2021-06-23_11-04-34
ses-M13+D34+2021+06+24+10+34+45	ses-M13_D34_2021-06-24_10-34-45
ses-M13+D3+2021+05+12+10+45+38	ses-M13_D3_2021-05-12_10-45-38
ses-M13+D3+2021+05+12+11+24+22	ses-M13_D3_2021-05-12_11-24-22
ses-M13+D4+2021+05+13+11+07+49	ses-M13_D4_2021-05-13_11-07-49
ses-M13+D4+2021+05+13+11+48+54	ses-M13_D4_2021-05-13_11-48-54
ses-M13+D5+2021+05+14+10+53+55	ses-M13_D5_2021-05-14_10-53-55
ses-M13+D5+2021+05+14+11+34+47	ses-M13_D5_2021-05-14_11-34-47
ses-M13+D6+2021+05+17+11+05+05	ses-M13_D6_2021-05-17_11-05-05
ses-M13+D6+2021+05+17+11+39+20	ses-M13_D6_2021-05-17_11-39-20
ses-M13+D7+2021+05+18+11+08+44	ses-M13_D7_2021-05-18_11-08-44
ses-M13+D7+2021+05+18+11+47+02	ses-M13_D7_2021-05-18_11-47-02
ses-M13+D8+2021+05+19+11+08+54	ses-M13_D8_2021-05-19_11-08-54
ses-M13+D8+2021+05+19+11+44+08	ses-M13_D8_2021-05-19_11-44-08
ses-M13+D9+2021+05+20+10+51+29	ses-M13_D9_2021-05-20_10-51-29
ses-M13+D9+2021+05+20+11+26+50	ses-M13_D9_2021-05-20_11-26-50
